"user_id","start_time","amount","id"
54436,"2018-04-17 19:10:07",150,18970
68567,"2018-11-27 12:24:41",200,20150
53905,"2018-04-12 17:11:02",50,18946
48342,"2018-01-17 06:24:30",150,18507
62674,"2018-08-29 10:26:19",100,19642
62242,"2018-08-17 15:10:44",150,19601
65702,"2018-10-12 03:41:39",50,19909
59601,"2018-07-09 01:17:06",100,19416
68254,"2018-11-22 01:22:36",50,20121
55019,"2018-04-25 16:14:59",100,19015
68972,"2018-11-29 11:52:38",100,20163
63527,"2018-09-08 19:05:11",150,19711
59340,"2018-07-01 18:22:07",50,19384
49508,"2018-02-04 14:09:44",150,18595
52636,"2018-03-23 21:57:27",100,18842
56904,"2018-05-31 11:01:00",50,19229
48017,"2018-01-14 08:49:16",100,18488
67411,"2018-11-05 14:13:11",100,20036
64669,"2018-09-24 17:00:49",250,19802
65980,"2018-10-19 06:12:29",150,19947
69559,"2018-12-02 03:50:54",200,20192
62614,"2018-08-29 19:18:25",250,19645
55122,"2018-04-26 22:30:09",150,19025
69808,"2018-12-08 11:30:17",100,20240
63330,"2018-09-07 10:48:04",25,19694
56737,"2018-05-22 23:35:14",100,19172
71527,"2018-12-22 07:53:13",200,20328
60906,"2018-07-24 08:44:53",200,19492
49606,"2018-02-09 13:18:31",50,18622
66325,"2018-10-21 19:13:07",50,19961
61125,"2018-07-31 09:26:21",150,19527
69869,"2018-12-06 07:53:23",100,20223
56051,"2018-05-12 10:10:14",25,19110
53936,"2018-04-07 19:47:15",100,18924
59656,"2018-07-11 06:07:50",200,19429
55359,"2018-05-02 02:00:40",100,19054
61852,"2018-08-17 09:36:28",25,19600
48579,"2018-01-18 22:09:40",100,18517
62700,"2018-08-28 02:58:43",100,19634
63821,"2018-09-20 05:39:15",100,19766
60948,"2018-07-26 05:51:52",50,19502
53633,"2018-04-04 08:10:48",100,18907
63407,"2018-09-09 07:34:31",50,19714
71936,"2019-01-02 06:27:55",25,20398
58394,"2018-06-18 09:59:51",200,19310
67606,"2018-11-09 10:23:45",150,20065
68541,"2018-11-23 00:26:28",200,20122
51354,"2018-03-01 08:31:27",100,18722
58091,"2018-06-13 10:05:51",100,19288
66136,"2018-10-16 21:43:45",150,19930
54481,"2018-04-17 22:38:30",50,18971
68280,"2018-11-21 15:08:00",50,20119
66025,"2018-10-16 07:37:49",100,19927
72123,"2019-01-02 16:18:47",200,20401
70776,"2018-12-16 10:13:11",200,20295
60407,"2018-07-19 15:15:15",100,19473
69679,"2018-12-09 21:21:43",50,20252
63194,"2018-09-01 16:54:16",100,19664
47913,"2018-01-07 15:37:38",50,18458
71235,"2018-12-26 04:23:48",100,20357
56187,"2018-05-11 04:24:29",100,19101
67534,"2018-11-09 06:29:26",100,20062
56087,"2018-05-15 07:51:09",200,19129
62164,"2018-08-15 19:59:54",100,19596
63827,"2018-09-17 02:00:17",50,19750
60712,"2018-07-22 09:16:49",100,19481
59357,"2018-07-04 16:51:00",200,19394
71708,"2018-12-25 07:59:36",150,20356
64621,"2018-09-25 15:46:50",50,19808
71954,"2018-12-31 20:56:50",100,20390
59059,"2018-06-29 08:02:27",100,19374
56925,"2018-05-25 19:11:53",200,19186
62884,"2018-09-01 20:53:05",100,19666
49325,"2018-02-01 16:45:55",150,18585
64300,"2018-09-25 18:31:04",200,19809
52538,"2018-03-22 22:15:48",150,18833
68914,"2018-12-03 13:29:54",100,20204
53163,"2018-03-31 02:39:25",50,18882
64248,"2018-09-18 03:32:41",50,19755
48199,"2018-01-16 15:58:07",50,18502
47814,"2018-01-09 01:45:22",100,18465
63121,"2018-09-09 06:45:40",150,19712
53233,"2018-04-04 17:34:31",250,18911
67845,"2018-11-11 18:57:29",100,20074
67082,"2018-11-03 01:11:23",100,20023
52844,"2018-03-29 12:10:09",150,18873
63673,"2018-09-14 19:46:57",25,19737
71723,"2018-12-26 14:42:08",100,20360
57117,"2018-05-28 12:49:15",50,19208
51334,"2018-03-02 23:41:24",100,18731
64398,"2018-09-23 00:53:17",100,19787
62524,"2018-08-24 10:20:46",250,19619
72128,"2019-01-03 18:06:43",200,20408
53102,"2018-04-01 15:10:35",200,18894
56685,"2018-05-22 21:26:21",100,19171
67849,"2018-11-13 18:05:30",200,20086
58850,"2018-06-22 22:34:07",200,19342
68987,"2018-11-29 20:51:52",250,20168
65564,"2018-10-10 23:27:59",150,19895
56970,"2018-05-25 07:43:11",100,19180
62725,"2018-08-28 13:17:28",50,19638
60558,"2018-07-20 19:35:42",100,19477
63195,"2018-09-05 04:42:47",100,19676
70270,"2018-12-10 01:58:31",50,20255
68565,"2018-11-27 00:18:27",25,20148
64104,"2018-09-17 01:16:55",150,19749
50640,"2018-02-19 20:10:17",100,18676
69477,"2018-11-30 13:16:06",100,20174
72080,"2019-01-01 15:31:27",150,20394
48417,"2018-01-21 01:53:40",50,18528
51315,"2018-03-01 11:57:43",100,18723
66090,"2018-10-18 10:05:51",150,19943
68781,"2018-11-25 08:37:59",200,20137
71293,"2018-12-24 17:25:13",100,20353
65223,"2018-10-05 22:02:15",200,19866
58773,"2018-06-24 12:39:44",250,19355
65720,"2018-10-12 00:23:00",150,19908
70983,"2018-12-18 03:01:34",100,20304
67874,"2018-11-13 23:17:48",150,20088
51837,"2018-03-07 08:49:58",50,18747
53671,"2018-04-08 11:35:43",100,18930
72152,"2018-12-31 13:44:23",100,20388
58044,"2018-06-11 09:02:20",200,19276
57413,"2018-06-03 06:59:59",150,19242
69373,"2018-11-30 23:42:12",50,20178
51661,"2018-03-07 23:08:28",100,18749
47894,"2018-01-09 21:47:50",25,18468
50321,"2018-02-17 20:32:41",50,18665
54178,"2018-04-16 04:46:00",100,18963
59618,"2018-07-09 14:07:43",100,19419
53112,"2018-03-27 03:44:30",100,18860
50585,"2018-02-20 20:45:43",150,18683
48545,"2018-01-18 19:07:16",150,18515
56410,"2018-05-21 21:25:40",200,19166
62029,"2018-08-19 01:29:21",150,19609
66159,"2018-10-20 09:48:28",25,19951
57934,"2018-06-10 00:09:09",50,19272
59614,"2018-07-09 18:26:53",250,19420
54663,"2018-04-21 08:20:04",100,18989
57225,"2018-05-29 00:21:16",50,19212
48703,"2018-01-25 09:58:36",50,18548
51911,"2018-03-11 00:13:16",200,18773
51145,"2018-02-27 20:05:50",150,18717
52440,"2018-03-16 10:43:39",100,18798
51857,"2018-03-10 03:04:45",25,18768
55409,"2018-05-01 06:37:10",150,19049
60693,"2018-07-21 05:18:16",150,19478
59473,"2018-07-07 02:37:49",50,19408
71798,"2018-12-28 03:58:13",150,20369
72043,"2019-01-04 06:18:25",100,20413
58465,"2018-06-18 14:59:03",50,19312
69876,"2018-12-09 23:32:17",50,20254
67285,"2018-11-07 00:49:53",150,20050
61685,"2018-08-09 06:44:58",50,19570
52807,"2018-03-24 14:19:11",150,18849
64505,"2018-09-22 12:55:27",50,19784
61149,"2018-07-30 02:09:39",100,19523
65527,"2018-10-07 02:26:03",50,19874
59025,"2018-06-29 09:58:16",150,19375
64677,"2018-09-28 16:54:22",50,19825
63973,"2018-09-13 10:50:59",250,19731
53796,"2018-04-12 02:19:06",50,18942
62686,"2018-08-24 13:59:39",200,19620
70672,"2018-12-15 12:39:31",50,20288
55742,"2018-05-06 20:05:31",100,19075
48915,"2018-01-27 00:43:52",200,18558
63994,"2018-09-17 19:11:36",25,19753
66013,"2018-10-20 20:08:12",50,19952
64864,"2018-09-26 09:37:34",150,19812
64849,"2018-09-29 01:16:30",25,19829
59981,"2018-07-11 02:28:17",100,19428
66242,"2018-10-21 14:16:01",50,19959
68854,"2018-11-28 12:13:23",100,20154
60875,"2018-07-27 02:02:15",50,19508
58556,"2018-06-19 18:45:00",100,19324
63358,"2018-09-10 21:54:28",50,19722
52171,"2018-03-15 06:51:05",100,18793
55884,"2018-05-08 06:09:27",150,19084
56719,"2018-05-20 20:24:06",100,19162
48323,"2018-01-15 01:35:07",100,18494
70682,"2018-12-14 05:50:14",100,20280
63320,"2018-09-11 22:22:01",50,19727
65511,"2018-10-08 05:50:01",150,19877
51606,"2018-03-05 03:24:26",100,18735
53746,"2018-04-07 05:17:52",50,18922
67921,"2018-11-17 10:18:58",100,20102
63307,"2018-09-06 00:21:34",100,19681
53791,"2018-04-07 21:47:08",100,18925
65222,"2018-10-02 17:44:02",150,19849
60935,"2018-07-31 17:20:19",200,19529
65506,"2018-10-10 07:14:02",150,19894
66941,"2018-10-28 03:02:06",50,19993
48000,"2018-01-11 13:45:19",200,18476
49489,"2018-02-02 06:23:18",100,18587
72197,"2019-01-06 10:53:03",200,20421
70971,"2018-12-21 18:11:12",50,20321
65538,"2018-10-09 23:56:17",200,19892
59537,"2018-07-02 20:13:27",100,19388
48707,"2018-01-19 15:45:24",150,18520
57034,"2018-05-30 02:03:52",50,19220
71377,"2018-12-22 11:53:14",200,20335
60069,"2018-07-14 15:49:54",100,19446
55362,"2018-05-07 14:26:47",100,19080
69358,"2018-12-07 11:07:49",150,20231
68452,"2018-11-21 00:09:49",200,20116
66258,"2018-10-25 07:56:23",150,19984
57911,"2018-06-07 05:40:42",50,19257
51087,"2018-02-26 17:58:52",100,18708
47797,"2018-01-07 12:59:01",50,18457
56291,"2018-05-20 01:13:00",50,19157
66317,"2018-10-24 04:21:45",150,19976
57195,"2018-06-02 01:39:37",150,19233
66315,"2018-10-19 01:41:45",50,19946
68627,"2018-11-29 21:34:32",100,20170
59233,"2018-07-01 10:07:52",150,19383
60650,"2018-07-22 11:57:22",150,19482
49305,"2018-02-02 10:26:55",100,18588
68047,"2018-11-19 13:36:08",200,20112
48164,"2018-01-12 11:50:33",25,18480
71231,"2018-12-21 01:41:45",200,20317
56549,"2018-05-23 01:06:33",100,19173
51962,"2018-03-09 23:02:22",50,18766
58119,"2018-06-13 09:20:50",100,19287
52828,"2018-03-25 00:37:46",200,18854
63582,"2018-09-11 08:56:52",100,19724
65311,"2018-10-05 05:48:03",100,19862
57902,"2018-06-12 07:35:16",25,19283
60580,"2018-07-19 18:01:39",50,19474
52412,"2018-03-19 11:54:22",25,18817
71089,"2018-12-26 23:24:31",50,20364
51019,"2018-02-22 08:49:13",50,18693
53316,"2018-04-02 19:05:24",100,18903
50917,"2018-02-25 20:08:05",50,18704
67464,"2018-11-07 07:43:02",50,20053
69899,"2018-12-09 17:47:42",100,20251
59915,"2018-07-13 21:12:32",150,19442
51670,"2018-03-09 20:48:25",150,18763
64896,"2018-09-27 16:14:51",150,19817
69276,"2018-12-08 02:56:08",150,20239
64885,"2018-10-01 06:41:24",100,19840
57108,"2018-05-30 03:18:06",100,19221
48185,"2018-01-14 02:39:40",100,18486
59276,"2018-07-05 10:22:20",150,19398
61344,"2018-08-02 08:32:58",150,19534
68774,"2018-12-01 13:26:23",100,20185
65385,"2018-10-08 06:45:09",250,19878
63266,"2018-09-05 20:58:52",100,19679
60301,"2018-07-15 18:53:07",50,19453
60484,"2018-07-23 12:39:59",100,19488
67343,"2018-11-03 23:49:18",100,20028
64632,"2018-09-25 01:26:29",100,19804
54414,"2018-04-14 11:11:52",150,18952
60543,"2018-07-23 23:34:22",200,19490
50658,"2018-02-18 00:42:33",25,18668
57833,"2018-06-05 07:42:42",200,19248
70403,"2018-12-15 21:18:00",150,20291
49872,"2018-02-09 06:11:57",50,18621
58578,"2018-06-24 16:40:15",100,19356
66647,"2018-10-27 04:19:56",100,19990
58631,"2018-06-20 10:58:39",150,19330
63739,"2018-09-13 14:18:56",200,19732
70349,"2018-12-13 05:09:20",250,20270
50662,"2018-02-21 13:56:48",100,18686
62634,"2018-08-29 11:25:56",100,19643
52755,"2018-03-20 22:02:17",200,18825
63429,"2018-09-06 06:22:52",100,19685
50603,"2018-02-15 08:31:51",25,18653
59643,"2018-07-09 11:27:04",50,19418
49893,"2018-02-06 19:21:00",100,18600
51302,"2018-02-25 15:53:30",150,18702
64784,"2018-09-29 06:50:34",150,19831
70416,"2018-12-14 09:32:13",25,20282
60907,"2018-07-25 06:07:55",150,19497
65203,"2018-10-05 20:16:10",100,19864
55507,"2018-04-30 21:57:43",200,19046
61919,"2018-08-13 15:10:06",150,19586
48865,"2018-01-25 14:12:56",150,18549
69441,"2018-12-03 23:05:38",50,20207
68392,"2018-11-19 16:12:52",50,20113
62955,"2018-08-31 22:38:05",50,19658
61216,"2018-08-03 18:55:27",100,19537
60053,"2018-07-12 21:31:03",200,19439
68538,"2018-11-27 19:23:28",150,20151
66684,"2018-10-28 17:14:34",100,19994
52961,"2018-03-25 14:29:59",100,18858
61399,"2018-08-05 11:10:26",100,19547
68584,"2018-11-25 04:59:22",200,20135
57230,"2018-05-29 08:21:26",150,19215
58196,"2018-06-17 03:15:39",100,19306
47874,"2018-01-07 06:24:33",150,18454
64442,"2018-09-22 23:55:25",250,19786
51961,"2018-03-10 07:04:51",150,18770
64399,"2018-09-20 22:04:20",150,19770
59579,"2018-07-06 17:56:48",150,19406
63819,"2018-09-15 00:09:26",25,19738
69889,"2018-12-06 13:46:16",100,20226
68803,"2018-11-27 03:01:48",50,20149
55718,"2018-05-07 09:59:50",150,19078
53668,"2018-04-04 15:28:38",150,18909
67316,"2018-11-07 15:21:26",150,20054
72131,"2018-12-31 04:20:01",100,20387
54557,"2018-04-17 09:01:59",100,18969
51658,"2018-03-03 18:02:51",150,18732
53176,"2018-04-02 03:21:56",100,18899
66679,"2018-10-24 23:31:45",100,19980
49292,"2018-01-29 12:28:12",50,18567
62695,"2018-08-28 13:50:23",200,19639
51385,"2018-02-27 23:53:32",200,18718
71185,"2018-12-22 02:08:06",100,20325
67539,"2018-11-09 13:15:02",100,20066
51279,"2018-03-02 00:12:14",25,18726
58860,"2018-06-23 18:44:32",100,19348
55267,"2018-05-04 21:18:32",150,19068
57613,"2018-06-02 06:19:56",150,19235
61306,"2018-08-08 21:03:27",100,19568
67552,"2018-11-06 15:14:24",25,20045
70038,"2018-12-13 18:56:47",100,20273
71958,"2019-01-04 03:55:37",100,20412
59813,"2018-07-06 07:52:10",25,19403
53847,"2018-04-10 20:32:26",200,18939
56214,"2018-05-12 11:48:35",50,19112
49657,"2018-02-06 21:06:59",50,18602
48580,"2018-01-23 18:25:42",150,18539
64527,"2018-09-23 15:23:13",50,19794
56273,"2018-05-13 07:04:36",50,19119
53141,"2018-04-02 00:22:47",50,18896
69856,"2018-12-06 20:35:59",150,20228
58446,"2018-06-18 19:42:05",100,19313
71264,"2018-12-20 16:03:09",250,20315
56462,"2018-05-16 09:47:49",100,19134
52035,"2018-03-11 12:16:30",50,18775
65637,"2018-10-10 02:59:31",25,19893
57821,"2018-06-08 12:05:54",100,19263
49267,"2018-01-31 13:00:21",150,18581
52981,"2018-03-30 00:50:13",100,18875
50795,"2018-02-21 09:38:15",200,18685
59219,"2018-06-27 17:14:19",100,19367
58734,"2018-06-26 13:09:28",150,19361
64161,"2018-09-21 04:18:30",50,19772
49170,"2018-01-30 16:34:54",100,18575
48790,"2018-01-22 10:51:32",150,18535
62842,"2018-08-29 20:00:15",100,19646
60286,"2018-07-16 04:49:20",25,19455
55326,"2018-05-04 01:16:57",150,19065
48211,"2018-01-18 05:24:23",100,18511
66261,"2018-10-21 04:54:08",150,19955
61120,"2018-07-29 03:14:39",50,19517
61168,"2018-07-31 07:15:26",100,19526
65179,"2018-10-06 09:18:13",150,19868
55525,"2018-05-03 22:49:06",25,19064
60150,"2018-07-12 07:50:52",150,19437
59612,"2018-07-07 11:10:35",100,19411
52986,"2018-03-24 02:45:43",50,18844
51702,"2018-03-06 14:47:14",50,18743
63249,"2018-09-07 13:28:47",50,19696
48500,"2018-01-19 12:24:04",150,18519
64387,"2018-09-22 05:51:14",150,19782
67544,"2018-11-09 21:02:45",100,20070
69425,"2018-12-02 21:46:26",100,20196
60273,"2018-07-19 02:34:14",150,19468
71277,"2018-12-21 07:53:48",150,20318
56605,"2018-05-18 20:19:16",200,19151
52130,"2018-03-16 05:35:49",100,18797
69691,"2018-12-07 12:12:39",50,20232
71420,"2018-12-22 21:04:29",50,20337
52488,"2018-03-20 06:39:50",100,18821
51108,"2018-02-24 04:18:47",200,18699
67735,"2018-11-13 08:47:30",100,20084
60760,"2018-07-23 11:51:01",200,19487
60098,"2018-07-14 09:23:25",150,19445
52317,"2018-03-15 07:56:39",150,18794
56985,"2018-05-28 00:16:33",150,19205
50929,"2018-02-22 23:32:28",100,18695
64969,"2018-10-02 15:11:37",100,19846
69391,"2018-12-01 05:53:21",150,20182
65661,"2018-10-14 17:33:45",100,19920
69934,"2018-12-11 03:15:43",200,20262
66886,"2018-11-01 13:40:45",100,20016
70005,"2018-12-06 23:33:13",150,20229
65707,"2018-10-15 04:18:00",50,19923
60489,"2018-07-18 20:18:24",50,19467
49967,"2018-02-07 10:40:17",50,18603
48261,"2018-01-14 08:09:09",200,18487
64467,"2018-09-21 02:41:46",100,19771
70952,"2018-12-19 02:03:00",100,20307
57515,"2018-06-05 10:22:07",100,19249
65807,"2018-10-16 19:16:30",50,19929
62486,"2018-08-27 08:23:37",100,19630
60649,"2018-07-22 19:31:56",100,19483
55982,"2018-05-09 20:27:35",100,19093
57097,"2018-05-25 22:42:34",50,19188
51767,"2018-03-09 23:39:28",200,18767
49932,"2018-02-10 08:11:25",50,18627
49954,"2018-02-09 01:43:06",100,18618
53887,"2018-04-10 17:37:11",150,18938
70059,"2018-12-08 14:28:51",50,20242
52869,"2018-03-25 04:49:48",50,18855
57736,"2018-06-09 18:37:43",250,19270
54314,"2018-04-15 10:55:47",150,18959
56141,"2018-05-12 12:09:06",50,19113
63540,"2018-09-07 15:20:28",50,19697
57989,"2018-06-13 23:38:26",150,19293
66526,"2018-10-25 04:51:32",150,19982
63662,"2018-09-09 07:11:49",200,19713
51809,"2018-03-06 20:50:31",50,18745
69469,"2018-12-01 01:45:23",150,20181
59787,"2018-07-06 08:07:15",50,19404
57165,"2018-05-27 02:39:30",50,19200
63977,"2018-09-14 17:59:26",100,19736
49138,"2018-01-27 05:25:23",100,18559
54431,"2018-04-14 14:34:53",100,18953
50377,"2018-02-16 01:10:25",50,18657
51690,"2018-03-09 12:31:04",200,18758
57938,"2018-06-11 01:00:28",100,19274
65571,"2018-10-09 08:53:30",200,19888
64180,"2018-09-25 11:25:07",100,19806
67378,"2018-11-06 00:13:14",150,20040
49254,"2018-01-31 06:50:05",100,18578
48518,"2018-01-20 12:37:51",150,18525
54302,"2018-04-16 02:56:12",100,18962
61157,"2018-08-05 00:47:00",200,19542
51208,"2018-02-23 08:48:01",250,18697
64899,"2018-09-30 10:33:02",50,19835
65521,"2018-10-12 14:57:40",150,19912
57932,"2018-06-13 12:23:11",200,19289
50389,"2018-02-14 06:38:32",50,18646
49150,"2018-01-26 23:03:30",150,18557
56823,"2018-05-28 10:55:18",150,19207
71990,"2018-12-29 14:13:08",100,20377
55090,"2018-05-01 09:49:04",100,19050
55123,"2018-04-26 02:48:21",100,19020
63085,"2018-09-04 23:13:36",100,19675
65014,"2018-09-28 19:38:28",200,19827
61364,"2018-08-06 00:30:08",50,19554
61078,"2018-07-29 14:23:02",150,19519
65112,"2018-10-02 17:15:16",200,19847
64270,"2018-09-23 19:49:45",150,19795
53280,"2018-03-28 23:59:05",50,18869
65036,"2018-10-06 20:13:37",150,19872
49597,"2018-02-07 16:51:35",50,18608
49192,"2018-02-01 14:11:40",50,18584
51241,"2018-02-26 15:45:33",100,18707
66556,"2018-10-27 07:01:25",150,19991
50569,"2018-02-20 21:09:28",100,18684
65773,"2018-10-11 06:02:15",100,19900
57812,"2018-06-06 02:25:01",150,19255
61968,"2018-08-15 03:48:19",100,19592
67299,"2018-11-03 14:35:18",150,20027
61007,"2018-07-26 01:42:39",100,19501
62033,"2018-08-18 05:37:18",50,19604
70201,"2018-12-07 21:34:49",100,20236
50222,"2018-02-16 05:55:59",100,18660
68118,"2018-11-18 23:39:13",100,20110
66421,"2018-10-22 03:15:02",200,19965
54329,"2018-04-17 05:33:36",100,18968
71974,"2019-01-01 08:26:57",50,20393
54974,"2018-04-24 01:29:49",50,19009
65246,"2018-10-04 20:23:05",100,19861
53187,"2018-03-31 22:33:14",150,18890
64201,"2018-09-24 10:16:25",100,19799
57342,"2018-06-04 12:39:43",200,19246
67994,"2018-11-16 10:05:24",50,20097
61537,"2018-08-08 10:44:42",100,19566
64850,"2018-09-28 22:04:02",100,19828
48917,"2018-01-23 05:09:47",100,18537
70670,"2018-12-15 16:51:05",50,20289
48908,"2018-01-25 01:07:14",150,18544
68648,"2018-11-23 06:09:56",100,20124
56683,"2018-05-20 15:54:05",150,19161
71714,"2018-12-28 12:38:51",50,20372
59785,"2018-07-10 05:57:26",150,19424
52757,"2018-03-22 15:21:03",150,18832
48517,"2018-01-21 07:02:49",150,18529
61804,"2018-08-10 17:51:35",100,19576
62187,"2018-08-16 00:34:26",150,19597
58441,"2018-06-19 20:00:58",150,19326
62517,"2018-08-25 14:15:34",50,19623
70056,"2018-12-09 12:13:08",150,20248
52919,"2018-03-27 17:27:30",50,18865
68980,"2018-12-03 00:01:03",100,20198
53834,"2018-04-07 05:43:12",150,18923
68974,"2018-12-06 05:22:19",50,20222
61736,"2018-08-08 08:24:20",50,19564
66056,"2018-10-14 21:59:26",50,19921
60153,"2018-07-12 18:00:22",50,19438
58513,"2018-06-19 16:16:58",50,19321
66364,"2018-10-21 13:48:35",50,19958
66593,"2018-10-26 12:17:02",100,19988
64165,"2018-09-24 00:25:26",150,19797
48207,"2018-01-16 03:15:38",50,18501
60891,"2018-07-29 07:51:09",200,19518
55136,"2018-04-28 04:31:55",200,19033
62065,"2018-08-18 17:47:13",50,19607
54860,"2018-04-23 06:45:50",150,19003
70356,"2018-12-10 15:58:30",200,20261
48031,"2018-01-14 20:54:23",100,18491
69045,"2018-11-28 14:59:12",150,20156
51500,"2018-03-02 20:03:57",100,18729
71101,"2018-12-21 18:42:55",200,20322
61368,"2018-08-01 08:56:20",200,19531
56923,"2018-05-27 09:36:04",50,19203
63705,"2018-09-11 11:47:54",50,19725
51905,"2018-03-11 00:30:10",200,18774
66580,"2018-10-23 05:05:36",150,19971
61621,"2018-08-07 23:47:45",100,19562
69354,"2018-12-04 14:37:10",50,20210
67588,"2018-11-09 06:48:29",100,20063
56434,"2018-05-18 02:16:03",150,19146
70360,"2018-12-10 11:05:06",50,20260
56519,"2018-05-17 17:13:54",100,19143
56058,"2018-05-12 19:13:30",50,19115
60435,"2018-07-21 06:29:20",100,19479
66940,"2018-10-28 23:34:39",100,19996
53850,"2018-04-08 16:46:57",100,18932
55972,"2018-05-14 23:13:25",150,19125
47862,"2018-01-11 00:59:50",150,18472
63781,"2018-09-16 17:18:13",50,19747
63456,"2018-09-07 03:36:42",150,19692
61354,"2018-08-03 16:23:19",100,19536
61765,"2018-08-10 18:46:44",200,19577
49018,"2018-01-29 21:57:38",100,18571
52728,"2018-03-24 10:48:18",100,18846
57167,"2018-05-26 08:48:39",150,19194
56109,"2018-05-12 00:02:46",200,19108
60952,"2018-07-25 17:29:31",50,19498
63239,"2018-09-10 10:57:31",150,19719
72075,"2019-01-05 09:49:56",100,20415
56231,"2018-05-15 04:24:48",50,19127
67293,"2018-11-02 15:32:53",100,20022
56601,"2018-05-17 04:07:28",100,19138
64604,"2018-09-22 03:21:12",100,19781
60945,"2018-07-25 01:47:25",100,19495
49935,"2018-02-08 17:00:22",100,18616
52915,"2018-03-24 07:15:52",50,18845
59018,"2018-06-26 14:25:20",100,19362
68722,"2018-11-28 01:39:01",50,20152
65369,"2018-10-09 06:49:06",50,19886
49418,"2018-02-01 10:23:16",100,18583
53614,"2018-04-08 04:15:24",150,18927
55812,"2018-05-07 12:26:08",50,19079
50804,"2018-02-25 10:39:01",100,18701
66685,"2018-10-24 08:58:07",200,19977
48534,"2018-01-23 04:34:42",50,18536
61496,"2018-08-09 04:02:56",100,19569
62444,"2018-08-22 13:01:48",150,19614
48872,"2018-01-27 07:24:53",50,18561
56943,"2018-05-26 10:50:21",150,19195
55964,"2018-05-11 04:31:08",50,19102
47837,"2018-01-04 07:29:31",50,18446
64122,"2018-09-18 00:31:35",100,19754
53858,"2018-04-09 16:21:55",25,18935
64559,"2018-09-22 22:24:10",100,19785
54426,"2018-04-19 01:58:40",50,18978
50560,"2018-02-15 13:56:06",100,18656
58692,"2018-06-26 08:52:49",100,19360
65659,"2018-10-11 04:33:50",50,19899
69083,"2018-11-30 22:05:37",50,20176
69765,"2018-12-09 22:07:49",150,20253
67297,"2018-11-03 04:01:12",100,20026
59940,"2018-07-10 03:32:53",50,19423
70671,"2018-12-16 10:27:25",100,20296
69720,"2018-12-02 14:36:33",100,20195
66821,"2018-10-29 01:55:51",200,19997
59757,"2018-07-09 09:04:16",250,19417
63424,"2018-09-10 17:47:58",50,19721
64159,"2018-09-18 16:53:38",50,19756
66236,"2018-10-23 03:48:12",200,19970
58084,"2018-06-09 07:21:03",50,19265
60157,"2018-07-13 00:50:25",200,19440
51454,"2018-03-02 23:27:28",150,18730
62519,"2018-08-30 11:35:19",100,19649
60497,"2018-07-26 10:02:59",25,19503
61407,"2018-08-07 04:14:09",100,19558
58373,"2018-06-18 13:20:22",50,19311
59891,"2018-07-10 18:33:50",150,19427
58440,"2018-06-15 21:34:38",50,19302
53546,"2018-04-04 16:22:43",350,18910
68917,"2018-11-30 21:36:25",250,20175
54475,"2018-04-18 10:29:36",50,18973
52944,"2018-03-24 18:15:58",50,18851
58504,"2018-06-18 23:58:48",50,19315
49987,"2018-02-07 17:24:11",50,18610
67189,"2018-11-05 06:29:51",150,20034
49683,"2018-02-07 16:53:55",25,18609
59644,"2018-07-07 06:54:31",50,19409
53420,"2018-03-31 19:43:07",100,18889
67859,"2018-11-18 07:49:18",25,20107
53279,"2018-03-30 12:16:05",200,18879
64477,"2018-09-21 16:34:25",50,19775
53058,"2018-03-27 01:10:07",150,18859
67622,"2018-11-08 22:34:38",100,20061
56856,"2018-05-26 08:19:01",100,19193
65516,"2018-10-07 15:23:37",25,19875
56507,"2018-05-22 00:23:58",150,19168
51789,"2018-03-06 22:48:02",100,18746
48788,"2018-01-25 08:59:52",100,18546
59037,"2018-06-26 23:56:02",50,19365
68814,"2018-11-29 12:41:45",150,20164
67122,"2018-10-30 04:29:27",25,20003
61954,"2018-08-13 13:22:51",50,19585
62546,"2018-08-28 06:54:30",100,19636
57545,"2018-06-04 20:15:20",50,19247
54829,"2018-04-24 20:46:26",300,19011
49373,"2018-02-07 21:16:02",250,18611
51854,"2018-03-13 00:53:27",100,18780
72113,"2018-12-31 15:05:20",150,20389
68188,"2018-11-17 23:49:23",100,20106
51053,"2018-02-21 16:16:43",50,18687
71842,"2018-12-30 05:09:53",50,20382
58701,"2018-06-22 22:55:12",200,19343
68448,"2018-11-25 07:00:25",50,20136
70474,"2018-12-14 00:54:28",100,20276
67383,"2018-11-08 09:34:59",100,20056
64724,"2018-09-24 18:58:35",25,19803
62295,"2018-08-18 02:20:26",100,19603
50260,"2018-02-12 06:07:35",200,18637
56520,"2018-05-20 07:30:36",250,19158
58919,"2018-06-23 22:21:04",50,19350
49726,"2018-02-03 17:52:03",100,18589
65856,"2018-10-11 22:30:41",100,19904
71446,"2018-12-29 05:06:53",150,20376
72163,"2019-01-03 10:09:03",100,20403
58649,"2018-06-21 10:45:46",100,19333
58262,"2018-06-13 18:53:06",150,19291
62741,"2018-08-29 12:20:46",200,19644
49100,"2018-01-27 23:34:44",100,18564
47922,"2018-01-07 07:35:57",50,18455
64348,"2018-09-24 13:55:23",200,19801
64565,"2018-09-24 11:26:25",100,19800
69262,"2018-12-05 17:26:10",100,20217
68586,"2018-11-30 00:18:04",50,20172
61770,"2018-08-10 23:16:37",50,19580
67386,"2018-11-08 21:19:26",100,20060
61318,"2018-08-05 14:02:22",150,19548
54850,"2018-04-28 15:40:45",50,19036
